country;country_code;year_week;age_group;new_cases;population;rate_14_day_per_100k;source
Austria;AT;2020-10;25-49yr;53;3002329;1.9318335865;TESSy COVID-19
Austria;AT;2020-11;25-49yr;410;3002329;15.4213612166;TESSy COVID-19
Austria;AT;2020-12;25-49yr;1189;3002329;53.258653532;TESSy COVID-19
Austria;AT;2020-13;25-49yr;1891;3002329;102.5870249396;TESSy COVID-19
Austria;AT;2020-14;25-49yr;1094;3002329;99.4228147548;TESSy COVID-19
Austria;AT;2020-15;25-49yr;597;3002329;56.3229412899;TESSy COVID-19
Austria;AT;2020-16;25-49yr;217;3002329;27.1122851626;TESSy COVID-19
Austria;AT;2020-17;25-49yr;161;3002329;12.590225788;TESSy COVID-19
Austria;AT;2020-18;25-49yr;127;3002329;9.5925529814;TESSy COVID-19
Austria;AT;2020-19;25-49yr;108;3002329;7.827256773;TESSy COVID-19
Austria;AT;2020-20;25-49yr;169;3002329;9.2261707494;TESSy COVID-19
Austria;AT;2020-21;25-49yr;127;3002329;9.8590127864;TESSy COVID-19
Austria;AT;2020-22;25-49yr;89;3002329;7.194414736;TESSy COVID-19
Austria;AT;2020-23;25-49yr;93;3002329;6.0619605646;TESSy COVID-19
Austria;AT;2020-24;25-49yr;64;3002329;5.2292736739;TESSy COVID-19
Austria;AT;2020-25;25-49yr;87;3002329;5.0294288201;TESSy COVID-19
Austria;AT;2020-26;25-49yr;172;3002329;8.6266361881;TESSy COVID-19
Austria;AT;2020-27;25-49yr;297;3002329;15.6212060704;TESSy COVID-19
Austria;AT;2020-28;25-49yr;282;3002329;19.2850283896;TESSy COVID-19
Austria;AT;2020-29;25-49yr;333;3002329;20.4840975123;TESSy COVID-19
Austria;AT;2020-30;25-49yr;336;3002329;22.2827011963;TESSy COVID-19
Austria;AT;2020-31;25-49yr;320;3002329;21.8497040131;TESSy COVID-19
Austria;AT;2020-32;25-49yr;300;3002329;20.6506348904;TESSy COVID-19
Austria;AT;2020-33;25-49yr;568;3002329;28.9108888466;TESSy COVID-19
Austria;AT;2020-34;25-49yr;837;3002329;46.7970032598;TESSy COVID-19
Austria;AT;2020-35;25-49yr;854;3002329;56.3229412899;TESSy COVID-19
Austria;AT;2020-36;25-49yr;982;3002329;61.1525252562;TESSy COVID-19
Austria;AT;2020-37;25-49yr;1710;3002329;89.6637243953;TESSy COVID-19
Austria;AT;2020-38;25-49yr;2190;3002329;129.899154956;TESSy COVID-19
Austria;AT;2020-39;25-49yr;1975;3002329;138.7256359979;TESSy COVID-19
Austria;AT;2020-40;25-49yr;2328;3002329;143.3220676348;TESSy COVID-19
Austria;AT;2020-41;25-49yr;2872;3002329;173.1988732747;TESSy COVID-19
Austria;AT;2020-42;25-49yr;3798;3002329;222.1608624505;TESSy COVID-19
Austria;AT;2020-43;25-49yr;7210;3002329;366.6486917323;TESSy COVID-19
Austria;AT;2020-44;25-49yr;12680;3002329;662.4856902758;TESSy COVID-19
Austria;AT;2020-45;25-49yr;18169;3002329;1027.5023157022;TESSy COVID-19
Austria;AT;2020-46;25-49yr;18962;3002329;1236.7398776084;TESSy COVID-19
Austria;AT;2020-47;25-49yr;16243;3002329;1172.5896795455;TESSy COVID-19
Austria;AT;2020-48;25-49yr;12367;3002329;952.9268777672;TESSy COVID-19
Austria;AT;2020-49;25-49yr;8989;3002329;711.314449549;TESSy COVID-19
Austria;AT;2020-50;25-49yr;6950;3002329;530.8878540626;TESSy COVID-19
Austria;AT;2020-51;25-49yr;5515;3002329;415.1776837249;TESSy COVID-19
Austria;AT;2020-52;25-49yr;5129;3002329;354.5247706031;TESSy COVID-19
Austria;AT;2020-53;25-49yr;5754;3002329;362.4852572786;TESSy COVID-19
Austria;AT;2021-01;25-49yr;5529;3002329;375.8082475305;TESSy COVID-19
Austria;AT;2021-02;25-49yr;4114;3002329;321.1839874977;TESSy COVID-19
Austria;AT;2021-03;25-49yr;3886;3002329;266.459805038;TESSy COVID-19
Austria;AT;2021-04;25-49yr;3658;3002329;251.2715961509;TESSy COVID-19
Austria;AT;2021-05;25-49yr;3589;3002329;241.3792758888;TESSy COVID-19
Austria;AT;2021-06;25-49yr;3704;3002329;242.9114197678;TESSy COVID-19
Austria;AT;2021-07;25-49yr;4557;3002329;275.1530561774;TESSy COVID-19
Austria;AT;2021-08;25-49yr;5607;3002329;338.5371823008;TESSy COVID-19
Austria;AT;2021-09;25-49yr;6414;3002329;400.3891645453;TESSy COVID-19
Austria;AT;2021-10;25-49yr;7148;3002329;451.7159844907;TESSy COVID-19
Austria;AT;2021-11;25-49yr;8340;3002329;515.8661825536;TESSy COVID-19
Austria;AT;2021-12;25-49yr;8748;3002329;569.1581435612;TESSy COVID-19
Austria;AT;2021-13;25-49yr;8444;3002329;572.6221210267;TESSy COVID-19
Austria;AT;2021-14;25-49yr;7182;3002329;520.4626141905;TESSy COVID-19
Austria;AT;2021-15;25-49yr;6641;3002329;460.4092356301;TESSy COVID-19
Austria;AT;2021-16;25-49yr;6128;3002329;425.3031563163;TESSy COVID-19
Austria;AT;2021-17;25-49yr;5034;3002329;371.7780429793;TESSy COVID-19
Austria;AT;2021-18;25-49yr;3548;3002329;285.8447558545;TESSy COVID-19
Austria;AT;2021-19;25-49yr;2302;3002329;194.8487324341;TESSy COVID-19
Austria;AT;2021-20;25-49yr;1678;3002329;132.5637530064;TESSy COVID-19
Austria;AT;2021-21;25-49yr;1224;3002329;96.6582942775;TESSy COVID-19
Austria;AT;2021-22;25-49yr;967;3002329;72.9766791048;TESSy COVID-19
Austria;AT;2021-23;25-49yr;685;3002329;55.0239497404;TESSy COVID-19
Austria;AT;2021-24;25-49yr;409;3002329;36.4383783389;TESSy COVID-19
Austria;AT;2021-25;25-49yr;264;3002329;22.4159310988;TESSy COVID-19
Austria;AT;2021-26;25-49yr;240;3002329;16.7869677174;TESSy COVID-19
Austria;AT;2021-27;25-49yr;393;3002329;21.0836320736;TESSy COVID-19
Austria;AT;2021-28;25-49yr;819;3002329;40.3686604633;TESSy COVID-19
Austria;AT;2021-29;25-49yr;1014;3002329;61.0526028293;TESSy COVID-19
Austria;AT;2021-30;25-49yr;1333;3002329;78.172645303;TESSy COVID-19
Austria;AT;2021-31;25-49yr;1537;3002329;95.5924550574;TESSy COVID-19
Austria;AT;2021-32;25-49yr;2498;3002329;134.3956641661;TESSy COVID-19
Austria;AT;2021-33;25-49yr;3443;3002329;197.8797127164;TESSy COVID-19
Austria;AT;2021-34;25-49yr;4094;3002329;251.0384438214;TESSy COVID-19
Austria;AT;2021-35;25-49yr;4683;3002329;292.3397136023;TESSy COVID-19
Austria;AT;2021-36;25-49yr;5539;3002329;340.4690158873;TESSy COVID-19
Austria;AT;2021-37;25-49yr;5266;3002329;359.8872741795;TESSy COVID-19
Austria;AT;2021-38;25-49yr;4534;3002329;326.4132611716;TESSy COVID-19
Austria;AT;2021-39;25-49yr;4884;3002329;313.689805481;TESSy COVID-19
Austria;AT;2021-40;25-49yr;4906;3002329;326.0801864153;TESSy COVID-19
Austria;AT;2021-41;25-49yr;5702;3002329;353.3257014804;TESSy COVID-19
Austria;AT;2021-42;25-49yr;8569;3002329;475.3309847122;TESSy COVID-19
Austria;AT;2021-43;25-49yr;13425;3002329;732.5646190008;TESSy COVID-19
Austria;AT;2021-44;25-49yr;21847;3002329;1174.8212804126;TESSy COVID-19
Austria;AT;2021-45;25-49yr;31117;3002329;1764.0971392542;TESSy COVID-19
Austria;AT;2021-46;25-49yr;37624;3002329;2289.5891822648;TESSy COVID-19
Austria;AT;2021-47;25-49yr;32355;3002329;2330.8238370945;TESSy COVID-19
Austria;AT;2021-48;25-49yr;20462;3002329;1759.2009403367;TESSy COVID-19
Austria;AT;2021-49;25-49yr;12256;3002329;1089.7539876543;TESSy COVID-19
Austria;AT;2021-50;25-49yr;8040;3002329;676.0085253815;TESSy COVID-19
Austria;AT;2021-51;25-49yr;6424;3002329;481.7593275087;TESSy COVID-19
Austria;AT;2021-52;25-49yr;10553;3002329;565.4610137663;TESSy COVID-19
Austria;AT;2022-01;25-49yr;28827;3002329;1311.6483902997;TESSy COVID-19
Austria;AT;2022-02;25-49yr;49211;3002329;2599.2487831947;TESSy COVID-19
Austria;AT;2022-03;25-49yr;77656;3002329;4225.6195107198;TESSy COVID-19
Austria;AT;2022-04;25-49yr;100177;3002329;5923.1683136658;TESSy COVID-19
Austria;AT;2022-05;25-49yr;100981;3002329;6700.0651827298;TESSy COVID-19
Austria;AT;2022-06;25-49yr;90683;3002329;6383.8440091009;TESSy COVID-19
Austria;AT;2022-07;25-49yr;79345;3002329;5663.2034663756;TESSy COVID-19
Austria;AT;2022-08;25-49yr;73955;3002329;5106.0360140411;TESSy COVID-19
Austria;AT;2022-09;25-49yr;85046;3002329;5295.9219326063;TESSy COVID-19
Austria;AT;2022-10;25-49yr;115740;3002329;6687.6748017955;TESSy COVID-19
Austria;AT;2022-11;25-49yr;124078;3002329;7987.7321905761;TESSy COVID-19
Austria;AT;2022-12;25-49yr;97203;3002329;7370.3115148273;TESSy COVID-19
Austria;AT;2022-13;25-49yr;58362;3002329;5181.4774463425;TESSy COVID-19
Austria;AT;2022-14;25-49yr;37271;3002329;3185.2938169002;TESSy COVID-19
Austria;AT;2022-15;25-49yr;25153;3002329;2079.1858587117;TESSy COVID-19
Austria;AT;2022-16;25-49yr;18831;3002329;1464.9960080991;TESSy COVID-19
Austria;AT;2022-17;25-49yr;15682;3002329;1149.5409064097;TESSy COVID-19
Austria;AT;2022-18;25-49yr;14286;3002329;998.1584296724;TESSy COVID-19
Austria;AT;2022-19;25-49yr;11315;3002329;852.7046835973;TESSy COVID-19
Austria;AT;2022-20;25-49yr;7495;3002329;626.5136165957;TESSy COVID-19
Austria;AT;2022-21;25-49yr;5957;3002329;448.0521621714;TESSy COVID-19
Austria;AT;2022-22;25-49yr;8062;3002329;466.9375008535;TESSy COVID-19
Austria;AT;2022-23;25-49yr;10730;3002329;625.9140820343;TESSy COVID-19
Austria;AT;2022-24;25-49yr;18018;3002329;957.5233094041;TESSy COVID-19
Austria;AT;2022-25;25-49yr;25916;3002329;1463.3306343176;TESSy COVID-19
Austria;AT;2022-26;25-49yr;29426;3002329;1843.3023163018;TESSy COVID-19
Austria;AT;2022-27;25-49yr;31161;3002329;2018.0000259798;TESSy COVID-19
Austria;AT;2022-28;25-49yr;35793;3002329;2230.0687233145;TESSy COVID-19
Austria;AT;2022-29;25-49yr;33818;3002329;2318.5666860627;TESSy COVID-19
Austria;AT;2022-30;25-49yr;22703;3002329;1882.5718300693;TESSy COVID-19
Austria;AT;2022-31;25-49yr;18568;3002329;1374.6328267155;TESSy COVID-19
Austria;AT;2022-32;25-49yr;16857;3002329;1179.917324184;TESSy COVID-19
Austria;AT;2022-33;25-49yr;16572;3002329;1113.435602827;TESSy COVID-19
Austria;AT;2022-34;25-49yr;14121;3002329;1022.306349504;TESSy COVID-19
Austria;AT;2022-35;25-49yr;12445;3002329;884.84639758;TESSy COVID-19
Austria;AT;2022-36;25-49yr;11829;3002329;808.5056634366;TESSy COVID-19
Austria;AT;2022-37;25-49yr;14577;3002329;879.5172014793;TESSy COVID-19
Austria;AT;2022-38;25-49yr;20698;3002329;1174.9212028395;TESSy COVID-19
Austria;AT;2022-39;25-49yr;32967;3002329;1787.4456796707;TESSy COVID-19
Austria;AT;2022-40;25-49yr;38120;3002329;2367.7285200922;TESSy COVID-19
Austria;AT;2022-41;25-49yr;32599;3002329;2355.4713690605;TESSy COVID-19
Austria;AT;2022-42;25-49yr;21514;3002329;1802.3674287528;TESSy COVID-19
Austria;AT;2022-43;25-49yr;13896;3002329;1179.4177120496;TESSy COVID-19
Austria;AT;2022-44;25-49yr;11464;3002329;844.6775819705;TESSy COVID-19
Austria;AT;2022-45;25-49yr;9581;3002329;700.9558246281;TESSy COVID-19
Austria;AT;2022-46;25-49yr;10712;3002329;675.9086029546;TESSy COVID-19
Austria;AT;2022-47;25-49yr;12101;3002329;759.8434415416;TESSy COVID-19
Austria;AT;2022-48;25-49yr;13425;3002329;850.2066229251;TESSy COVID-19
Austria;AT;2022-49;25-49yr;13515;3002329;897.3033934655;TESSy COVID-19
Austria;AT;2022-50;25-49yr;14240;3002329;924.4489861038;TESSy COVID-19
Austria;AT;2022-51;25-49yr;12971;3002329;906.3297193612;TESSy COVID-19
Austria;AT;2022-52;25-49yr;9412;3002329;745.5212270208;TESSy COVID-19
Austria;AT;2023-01;25-49yr;7295;3002329;556.4679953463;TESSy COVID-19
Austria;AT;2023-02;25-49yr;5795;3002329;435.9948559935;TESSy COVID-19
Austria;AT;2023-03;25-49yr;5730;3002329;383.8686566329;TESSy COVID-19
Austria;AT;2023-04;25-49yr;8384;3002329;470.1017110383;TESSy COVID-19
Austria;AT;2023-05;25-49yr;11512;3002329;662.6855351296;TESSy COVID-19
Austria;AT;2023-06;25-49yr;12444;3002329;797.9138861864;TESSy COVID-19
Austria;AT;2023-07;25-49yr;14769;3002329;906.3963343125;TESSy COVID-19
Austria;AT;2023-08;25-49yr;16249;3002329;1033.1312790837;TESSy COVID-19
Austria;AT;2023-09;25-49yr;15814;3002329;1067.9375911168;TESSy COVID-19
Austria;AT;2020-01;50-64yr;0;1986578;NA;TESSy COVID-19
Austria;AT;2020-02;50-64yr;0;1986578;NA;TESSy COVID-19
Austria;AT;2020-03;50-64yr;0;1986578;NA;TESSy COVID-19
Austria;AT;2020-04;50-64yr;0;1986578;NA;TESSy COVID-19
Austria;AT;2020-05;50-64yr;0;1986578;NA;TESSy COVID-19
Austria;AT;2020-06;50-64yr;0;1986578;NA;TESSy COVID-19
Austria;AT;2020-07;50-64yr;0;1986578;NA;TESSy COVID-19
Austria;AT;2020-08;50-64yr;0;1986578;NA;TESSy COVID-19
Austria;AT;2020-09;50-64yr;2;1986578;NA;TESSy COVID-19
Austria;AT;2020-10;50-64yr;22;1986578;1.2081076102;TESSy COVID-19
Austria;AT;2020-11;50-64yr;237;1986578;13.0374946264;TESSy COVID-19
Austria;AT;2020-12;50-64yr;931;1986578;58.7945703617;TESSy COVID-19
Austria;AT;2020-13;50-64yr;1527;1986578;123.7303544084;TESSy COVID-19
Austria;AT;2020-14;50-64yr;845;1986578;119.4013021387;TESSy COVID-19
Austria;AT;2020-15;50-64yr;519;1986578;68.6607825114;TESSy COVID-19
Austria;AT;2020-16;50-64yr;136;1986578;32.9712701943;TESSy COVID-19
Austria;AT;2020-17;50-64yr;95;1986578;11.6280357479;TESSy COVID-19
Austria;AT;2020-18;50-64yr;56;1986578;7.6010103807;TESSy COVID-19
Austria;AT;2020-19;50-64yr;64;1986578;6.0405380509;TESSy COVID-19
Austria;AT;2020-20;50-64yr;65;1986578;6.4935784047;TESSy COVID-19
Austria;AT;2020-21;50-64yr;48;1986578;5.6881733312;TESSy COVID-19
Austria;AT;2020-22;50-64yr;43;1986578;4.5807413552;TESSy COVID-19
Austria;AT;2020-23;50-64yr;46;1986578;4.4800657211;TESSy COVID-19
Austria;AT;2020-24;50-64yr;31;1986578;3.876011916;TESSy COVID-19
Austria;AT;2020-25;50-64yr;50;1986578;4.0773631843;TESSy COVID-19
Austria;AT;2020-26;50-64yr;45;1986578;4.7820926236;TESSy COVID-19
Austria;AT;2020-27;50-64yr;102;1986578;7.3996591123;TESSy COVID-19
Austria;AT;2020-28;50-64yr;89;1986578;9.6145230643;TESSy COVID-19
Austria;AT;2020-29;50-64yr;159;1986578;12.4837786384;TESSy COVID-19
Austria;AT;2020-30;50-64yr;153;1986578;15.7053989322;TESSy COVID-19
Austria;AT;2020-31;50-64yr;131;1986578;14.2959400537;TESSy COVID-19
Austria;AT;2020-32;50-64yr;127;1986578;12.9871568093;TESSy COVID-19
Austria;AT;2020-33;50-64yr;153;1986578;14.0945887853;TESSy COVID-19
Austria;AT;2020-34;50-64yr;211;1986578;18.3229654209;TESSy COVID-19
Austria;AT;2020-35;50-64yr;285;1986578;24.9675572769;TESSy COVID-19
Austria;AT;2020-36;50-64yr;384;1986578;33.6759996335;TESSy COVID-19
Austria;AT;2020-37;50-64yr;645;1986578;51.7976137861;TESSy COVID-19
Austria;AT;2020-38;50-64yr;825;1986578;73.996591123;TESSy COVID-19
Austria;AT;2020-39;50-64yr;811;1986578;82.35266876;TESSy COVID-19
Austria;AT;2020-40;50-64yr;1059;1986578;94.1317179592;TESSy COVID-19
Austria;AT;2020-41;50-64yr;1485;1986578;128.0594066782;TESSy COVID-19
Austria;AT;2020-42;50-64yr;2121;1986578;181.5181684283;TESSy COVID-19
Austria;AT;2020-43;50-64yr;4002;1986578;308.2184540451;TESSy COVID-19
Austria;AT;2020-44;50-64yr;7433;1986578;575.6129384298;TESSy COVID-19
Austria;AT;2020-45;50-64yr;11019;1986578;928.8334009538;TESSy COVID-19
Austria;AT;2020-46;50-64yr;11843;1986578;1150.8231743229;TESSy COVID-19
Austria;AT;2020-47;50-64yr;9876;1986578;1093.2870493885;TESSy COVID-19
Austria;AT;2020-48;50-64yr;7370;1986578;868.1259935427;TESSy COVID-19
Austria;AT;2020-49;50-64yr;5447;1986578;645.1798016489;TESSy COVID-19
Austria;AT;2020-50;50-64yr;4542;1986578;502.8244549169;TESSy COVID-19
Austria;AT;2020-51;50-64yr;3333;1986578;396.4103095876;TESSy COVID-19
Austria;AT;2020-52;50-64yr;3201;1986578;328.9072968693;TESSy COVID-19
Austria;AT;2020-53;50-64yr;3488;1986578;336.7096585183;TESSy COVID-19
Austria;AT;2021-01;50-64yr;3462;1986578;349.8478287789;TESSy COVID-19
Austria;AT;2021-02;50-64yr;2538;1986578;302.026902543;TESSy COVID-19
Austria;AT;2021-03;50-64yr;2345;1986578;245.7995608529;TESSy COVID-19
Austria;AT;2021-04;50-64yr;2211;1986578;229.3390946643;TESSy COVID-19
Austria;AT;2021-05;50-64yr;2122;1986578;218.1137614531;TESSy COVID-19
Austria;AT;2021-06;50-64yr;2173;1986578;216.2009244037;TESSy COVID-19
Austria;AT;2021-07;50-64yr;2434;1986578;231.9063233359;TESSy COVID-19
Austria;AT;2021-08;50-64yr;2914;1986578;269.2066458;TESSy COVID-19
Austria;AT;2021-09;50-64yr;3310;1986578;313.3025735712;TESSy COVID-19
Austria;AT;2021-10;50-64yr;3714;1986578;353.5728272436;TESSy COVID-19
Austria;AT;2021-11;50-64yr;4350;1986578;405.9241570177;TESSy COVID-19
Austria;AT;2021-12;50-64yr;4617;1986578;451.3792058505;TESSy COVID-19
Austria;AT;2021-13;50-64yr;4460;1986578;456.9163657304;TESSy COVID-19
Austria;AT;2021-14;50-64yr;3689;1986578;410.2028714704;TESSy COVID-19
Austria;AT;2021-15;50-64yr;3302;1986578;351.9116792796;TESSy COVID-19
Austria;AT;2021-16;50-64yr;2901;1986578;312.2454794123;TESSy COVID-19
Austria;AT;2021-17;50-64yr;2374;1986578;265.5319851524;TESSy COVID-19
Austria;AT;2021-18;50-64yr;1734;1986578;206.7877526078;TESSy COVID-19
Austria;AT;2021-19;50-64yr;1065;1986578;140.8955500363;TESSy COVID-19
Austria;AT;2021-20;50-64yr;687;1986578;88.1918555425;TESSy COVID-19
Austria;AT;2021-21;50-64yr;564;1986578;62.9726091802;TESSy COVID-19
Austria;AT;2021-22;50-64yr;345;1986578;45.7570757353;TESSy COVID-19
Austria;AT;2021-23;50-64yr;234;1986578;29.1455960954;TESSy COVID-19
Austria;AT;2021-24;50-64yr;114;1986578;17.5175603475;TESSy COVID-19
Austria;AT;2021-25;50-64yr;63;1986578;8.909793625;TESSy COVID-19
Austria;AT;2021-26;50-64yr;69;1986578;6.6445918559;TESSy COVID-19
Austria;AT;2021-27;50-64yr;100;1986578;8.5070910883;TESSy COVID-19
Austria;AT;2021-28;50-64yr;193;1986578;14.7489804075;TESSy COVID-19
Austria;AT;2021-29;50-64yr;263;1986578;22.9540445933;TESSy COVID-19
Austria;AT;2021-30;50-64yr;298;1986578;28.2395153878;TESSy COVID-19
Austria;AT;2021-31;50-64yr;389;1986578;34.5820803412;TESSy COVID-19
Austria;AT;2021-32;50-64yr;664;1986578;53.0057213963;TESSy COVID-19
Austria;AT;2021-33;50-64yr;1015;1986578;84.5171948949;TESSy COVID-19
Austria;AT;2021-34;50-64yr;1255;1986578;114.2668447954;TESSy COVID-19
Austria;AT;2021-35;50-64yr;1496;1986578;138.479334816;TESSy COVID-19
Austria;AT;2021-36;50-64yr;1939;1986578;172.9104017058;TESSy COVID-19
Austria;AT;2021-37;50-64yr;1834;1986578;189.9245838824;TESSy COVID-19
Austria;AT;2021-38;50-64yr;1638;1986578;174.7729009382;TESSy COVID-19
Austria;AT;2021-39;50-64yr;1758;1986578;170.9472268393;TESSy COVID-19
Austria;AT;2021-40;50-64yr;1930;1986578;185.6458694297;TESSy COVID-19
Austria;AT;2021-41;50-64yr;2558;1986578;225.9161231021;TESSy COVID-19
Austria;AT;2021-42;50-64yr;4276;1986578;344.0086419964;TESSy COVID-19
Austria;AT;2021-43;50-64yr;6446;1986578;539.7220748443;TESSy COVID-19
Austria;AT;2021-44;50-64yr;10580;1986578;857.0516737828;TESSy COVID-19
Austria;AT;2021-45;50-64yr;14597;1986578;1267.3552208874;TESSy COVID-19
Austria;AT;2021-46;50-64yr;17374;1986578;1609.3503502002;TESSy COVID-19
Austria;AT;2021-47;50-64yr;14806;1986578;1619.8709539721;TESSy COVID-19
Austria;AT;2021-48;50-64yr;8973;1986578;1196.9829525949;TESSy COVID-19
Austria;AT;2021-49;50-64yr;5063;1986578;706.5416006822;TESSy COVID-19
Austria;AT;2021-50;50-64yr;3310;1986578;421.4785424987;TESSy COVID-19
Austria;AT;2021-51;50-64yr;2461;1986578;290.4995424292;TESSy COVID-19
Austria;AT;2021-52;50-64yr;3789;1986578;314.6113568156;TESSy COVID-19
Austria;AT;2022-01;50-64yr;9022;1986578;644.8777747463;TESSy COVID-19
Austria;AT;2022-02;50-64yr;16515;1986578;1285.47683504;TESSy COVID-19
Austria;AT;2022-03;50-64yr;26077;1986578;2143.9883055183;TESSy COVID-19
Austria;AT;2022-04;50-64yr;34647;1986578;3056.7136050032;TESSy COVID-19
Austria;AT;2022-05;50-64yr;38364;1986578;3675.2143635941;TESSy COVID-19
Austria;AT;2022-06;50-64yr;37319;1986578;3809.7170108599;TESSy COVID-19
Austria;AT;2022-07;50-64yr;35000;1986578;3640.3805941675;TESSy COVID-19
Austria;AT;2022-08;50-64yr;34236;1986578;3485.1891040775;TESSy COVID-19
Austria;AT;2022-09;50-64yr;40592;1986578;3766.6781772475;TESSy COVID-19
Austria;AT;2022-10;50-64yr;54255;1986578;4774.3909375821;TESSy COVID-19
Austria;AT;2022-11;50-64yr;62082;1986578;5856.1506268568;TESSy COVID-19
Austria;AT;2022-12;50-64yr;52210;1986578;5753.2097909068;TESSy COVID-19
Austria;AT;2022-13;50-64yr;32400;1986578;4259.0827040267;TESSy COVID-19
Austria;AT;2022-14;50-64yr;20482;1986578;2661.9644433795;TESSy COVID-19
Austria;AT;2022-15;50-64yr;14538;1986578;1762.8303545091;TESSy COVID-19
Austria;AT;2022-16;50-64yr;10894;1986578;1280.1913642455;TESSy COVID-19
Austria;AT;2022-17;50-64yr;8874;1986578;995.0779682449;TESSy COVID-19
Austria;AT;2022-18;50-64yr;8066;1986578;852.722621513;TESSy COVID-19
Austria;AT;2022-19;50-64yr;6447;1986578;730.5527394343;TESSy COVID-19
Austria;AT;2022-20;50-64yr;4358;1986578;543.9001136628;TESSy COVID-19
Austria;AT;2022-21;50-64yr;3437;1986578;392.3832842204;TESSy COVID-19
Austria;AT;2022-22;50-64yr;4339;1986578;391.4268656957;TESSy COVID-19
Austria;AT;2022-23;50-64yr;5918;1986578;516.3149898972;TESSy COVID-19
Austria;AT;2022-24;50-64yr;8766;1986578;739.1605061568;TESSy COVID-19
Austria;AT;2022-25;50-64yr;13338;1986578;1112.6671089683;TESSy COVID-19
Austria;AT;2022-26;50-64yr;16743;1986578;1514.2118758992;TESSy COVID-19
Austria;AT;2022-27;50-64yr;17447;1986578;1721.049966324;TESSy COVID-19
Austria;AT;2022-28;50-64yr;19806;1986578;1875.2347000722;TESSy COVID-19
Austria;AT;2022-29;50-64yr;19437;1986578;1975.4069560823;TESSy COVID-19
Austria;AT;2022-30;50-64yr;13419;1986578;1653.8993183253;TESSy COVID-19
Austria;AT;2022-31;50-64yr;10264;1986578;1192.1505221542;TESSy COVID-19
Austria;AT;2022-32;50-64yr;9072;1986578;973.3320312618;TESSy COVID-19
Austria;AT;2022-33;50-64yr;8733;1986578;896.2648332963;TESSy COVID-19
Austria;AT;2022-34;50-64yr;8111;1986578;847.8901910723;TESSy COVID-19
Austria;AT;2022-35;50-64yr;7061;1986578;763.725360897;TESSy COVID-19
Austria;AT;2022-36;50-64yr;6923;1986578;703.9240341935;TESSy COVID-19
Austria;AT;2022-37;50-64yr;8453;1986578;773.9942755834;TESSy COVID-19
Austria;AT;2022-38;50-64yr;12644;1986578;1061.9769271582;TESSy COVID-19
Austria;AT;2022-39;50-64yr;22557;1986578;1771.9414994025;TESSy COVID-19
Austria;AT;2022-40;50-64yr;27976;1986578;2543.720911034;TESSy COVID-19
Austria;AT;2022-41;50-64yr;24482;1986578;2640.6212089332;TESSy COVID-19
Austria;AT;2022-42;50-64yr;16274;1986578;2051.5680733402;TESSy COVID-19
Austria;AT;2022-43;50-64yr;10351;1986578;1340.2443800344;TESSy COVID-19
Austria;AT;2022-44;50-64yr;7826;1986578;914.9905012539;TESSy COVID-19
Austria;AT;2022-45;50-64yr;6440;1986578;718.119298613;TESSy COVID-19
Austria;AT;2022-46;50-64yr;6720;1986578;662.4456729109;TESSy COVID-19
Austria;AT;2022-47;50-64yr;7542;1986578;717.9179473446;TESSy COVID-19
Austria;AT;2022-48;50-64yr;8304;1986578;797.653049616;TESSy COVID-19
